id,spend12,age,dist,pop,tripFreq,nMarketing
4055006.433,490.06,37,10.378,56421,1.21,1
4728728.786,661.7,46,2.965,44880,2.49,1
1859772.515,1339.17,62,5.959,30856,1.75,3
3288002.18,767.93,52,6.508,29774,0.76,0
1258859.19,706.15,49,3.862,53900,2.17,0
3714664.629,680.27,48,3.024,29748,1.51,0
5686418.546,688.35,49,9.767,22760,0.09,0
2986532.35,489.53,40,3.811,58637,0.43,0
4384265.939,783.39,50,2.814,36295,0.29,1
1242705.126,581.18,44,6.515,55904,1.01,0
1455177.833,1037.99,60,2.357,44101,2.79,1
5894935.481,675.41,42,9.744,25854,1.09,2
5510590.243,1165.06,65,1.949,28869,1.6,0
4091003.619,738.14,48,7.883,40894,0.66,1
3137890.633,702.52,48,1.74,48349,2.24,1
2846904.657,950.81,57,3.311,38182,1.32,1
3541377.484,1165.58,63,1.143,39424,2.52,1
3999147.722,352.09,34,7.25,50486,2.38,0
3657384.838,1379.26,71,1.694,33097,2.11,0
5449466.135,977.94,59,1.774,28855,2.02,0
5445441.179,965.19,57,6.042,28829,1.06,1
4376827.248,535.04,42,2.336,46682,1.94,0
4150382.357,900.62,55,9.349,38967,1.39,1
5833809.851,950.59,59,9.439,45703,2.16,0
5639101.62,760.92,52,1.13,46208,1.16,0
1199587.326,980.93,57,2.247,35101,1.28,1
1675053.74,1290.43,60,1.876,41191,1.02,3
1499321.515,651.86,45,5.618,20318,0.94,1
2892908.955,759.75,51,2.14,43037,2.9,0
1940016.794,847.47,50,5.487,55474,0.34,2
2368263.286,809.81,52,1.177,46415,0.47,1
3928570.939,1151.24,63,3.164,31263,0.48,1
5922820.159,605.19,45,2.61,49591,2.45,0
4077171.454,538.61,42,3.396,40455,1.8,0
5559738.239,623.53,40,2.818,31366,2.5,2
1684177.498,594.97,45,3,26523,1.85,0
2087145.198,1039.75,61,2.256,48761,1.49,0
2628655.298,813.82,51,7.982,50469,1.43,1
5374728.604,1341.02,70,3.24,35403,2.15,0
1141725.182,459.67,38,3.835,31764,1.29,0
1597325.201,858.18,54,1.034,36342,1.49,1
3950732.819,858.33,53,6.864,23710,0.12,1
1340027.949,720.41,50,5.514,54976,2.44,0
3394895.287,785.22,40,9.012,29257,0.09,3
5528360.803,969.19,57,1.87,57213,2.56,1
1019126.609,694.38,49,9.77,28442,1.24,0
1703652.726,867.66,55,2.361,26719,2.44,0
2761381.557,658.09,48,1.259,38913,2.5,0
4634805.091,964.86,59,10.782,26350,1.59,0
2638908.337,1104.09,61,1.172,57532,2.54,1
3735321.063,562.91,40,6.572,31607,2.82,1
1050902.214,1070.01,58,2.357,40281,0.54,2
3317393.043,611.65,45,9.546,55741,1.96,0
4152364.295,981.46,60,12.028,55291,1.56,0
5245286.769,541.46,42,6.952,23219,2.26,0
2268229.311,762.09,49,10.746,39511,2.21,1
5805876.346,933.18,58,1.336,27079,2.34,0
2076992.002,840.82,53,3.559,32263,0.66,1
3560291.408,905.56,58,1.137,22890,0.3,0
2761845.904,768.91,50,1.306,30852,1.01,1
3598289.162,987.79,60,1.019,58856,1.12,0
1816306.74,1292.11,65,6.482,42368,1.33,2
4184504.807,1050.3,62,11.151,23862,0.79,0
3962485.016,644.22,48,4.187,29242,2.17,0
2286058.108,782.18,47,7.3,42228,0.13,2
5620359.228,605.45,42,2.153,53404,2.03,1
2077059.769,1010.45,58,5.783,38626,0.79,1
5071681.506,773.57,53,5.304,43467,2.56,0
4997812.328,985.67,60,2.607,50807,2.15,0
5182226.233,648.66,44,8.065,22874,1.7,1
4529364.832,765.32,50,1.363,44109,2.76,1
3299641.821,493.47,41,1.741,59610,0.43,0
4176590.737,840.36,54,2.641,22208,2.67,0
3045303.11,976.49,59,5.833,31388,0.52,0
5330310.433,491.68,37,6.233,38166,2.11,1
5334613.096,806.3,52,10.875,37944,2.62,1
4575425.802,440.98,37,3.998,57344,2.18,0
5441427.732,616.77,46,4.892,32143,1.93,0
2600364.009,846.24,55,3.507,24578,0.7,0
3339381.905,599.9,42,5.826,58230,2,1
2302107.789,1009.29,58,3.711,26280,2.21,1
1823070.646,181.61,22,11.173,58177,2.19,0
3944908.084,886.41,51,1.768,22216,0.39,2
3563657.562,210.62,25,5.167,42179,1.8,0
1685869.735,661.4,41,5.411,21358,1.83,2
2219989.763,813.13,51,8.04,40342,2.73,1
3766264.734,1096.12,61,5.639,37375,0.88,1
4152413.014,1252.63,67,1.534,50938,0.43,1
3347472.159,693.9,46,2.466,43546,2.56,1
4102603.204,538.08,43,1.19,52966,1.51,0
3590760.051,530.77,43,9.861,55618,1.06,0
5319741.725,868.36,53,1.24,28246,0.69,1
4473492.025,1003.32,60,1.277,20066,0.54,0
4185979.765,1001.71,49,1.603,48485,1.39,3
4434709.011,518.83,42,2.696,34848,0.93,0
5713219.713,1296.62,67,8.266,33304,1.23,1
1230461.672,1402.97,63,2.374,45154,0.82,3
5718095.377,1008.24,59,2.06,29777,0.7,1
4547398.248,448.79,38,7.32,38367,2.19,0
2742071.391,825.34,55,2.201,47093,0.88,0
2867438.627,753.01,51,4.554,52178,1.67,0
3204445.597,826.84,54,2.963,47700,2.28,0
5915328.792,624.02,38,5.422,35780,2.18,2
4003956.807,413.18,36,3.088,26356,2.06,0
5312354.882,472.1,39,11.203,28892,1.47,0
5556706.108,605.99,45,7.306,56589,0.96,0
2342556.737,605.1,46,1.305,58640,2.99,0
2104534.433,705.06,50,1.204,38643,0.32,0
3067464.687,471.03,38,2.689,56298,0.05,1
3576141.485,562.14,41,2.858,38292,0.07,1
3879573.568,928.94,58,12.147,39774,2.36,0
3758774.228,836.66,54,5.382,25029,1.35,0
2434899.78,728.06,48,1.289,23202,1.75,1
2126067,929.47,58,8.821,41000,0.05,0
1971317.185,884.32,45,9.725,48344,1.82,3
2550716.567,873.51,56,10.707,28920,1.32,0
3934307.356,712.7,50,1.628,55026,0.13,0
5150362.677,321.24,27,1.63,40418,1.78,1
3924569.455,455.38,40,8.636,49945,0.28,0
3716484.402,975.46,59,12.115,34874,1.6,0
5674822.203,680.3,48,2.764,25469,1.23,0
5766003.108,714.26,50,8.969,45149,0.46,0
5267358.222,1113.22,53,6.069,59316,2.9,3
5048544.375,912.19,58,1.132,32183,1.12,0
3191378.941,485.4,41,3.008,44730,2.12,0
2663800.44,1031.65,61,2.254,44137,0.53,0
5360788.321,1062.83,62,7.143,20014,1.85,0
1638275.577,1187.53,66,1.487,42391,2.65,0
2561277.551,458.99,36,1.053,52124,1.29,1
2584116.81,251.76,28,6.775,52546,1.76,0
5104600.289,472.34,40,2.949,27641,0.76,0
5118722.42,631.84,46,2.603,24702,1.04,0
5298496.71,402.31,35,2.175,40643,1.68,0
4747439.025,789.79,46,10.661,39016,1.85,2
5726892.797,1162.43,63,1.017,49678,0.94,1
5783626.407,1009.3,60,2.425,27448,1.17,0
2182459.389,633.17,45,7.63,36456,0.34,1
1779463.109,935.19,56,1.837,32228,1.58,1
2352499.049,980.47,49,1.573,36230,1.34,3
5327103.432,992.4,58,3.161,41590,1.61,1
4284758.624,727.76,50,1.63,51482,2.64,0
2686471.881,1260.86,67,2.546,54531,1.02,1
1170242.52,680.12,48,1.174,57193,1.48,0
3781841.513,998.7,58,12.109,21836,2.12,1
3142803.076,916.54,55,10.716,29152,2.82,1
2699416.221,753.71,50,4.533,37492,2.8,1
1484493.63,1057.7,60,1.042,54881,0.07,1
5964770.991,1045.61,52,4.887,33528,0.31,3
3844666.064,618.94,43,2.027,31770,2.16,1
2440673.427,695.95,46,1.772,30005,2.71,1
4493381.756,838.4,55,7.193,28122,0.22,0
1277998.218,547.69,42,5.728,48943,2.76,0
5961434.449,691.84,49,1.156,53097,0.39,0
1199181.701,560.32,43,1.018,57847,2.44,0
1089447.518,877.42,55,2.368,24862,0.09,1
1306749.202,977.77,60,2.456,30825,2.81,0
3833696.62,798.62,54,2.904,35230,2,0
4131580.969,778.06,53,1.217,43248,2.03,0
4294630.438,726.34,50,8.982,53749,0.95,0
5845306.344,606.7,45,1.627,29214,0.63,0
5689279.734,787.55,51,7.661,38586,2.03,1
4014737.045,876.03,56,2.667,39689,0.56,0
4496941.69,704.16,49,1.315,57828,2.62,0
5001382.056,598.18,45,1.405,41762,0.52,0
4918045.815,940.27,56,10.914,34309,0.11,1
1846763.104,425.21,36,2.253,47328,2.31,0
3084505.51,512.25,41,1.762,49490,0.27,0
3311021.052,693.8,49,2.906,57514,0.49,0
5925427.359,724.41,51,9.619,36787,0.69,0
1982112.37,1122.25,62,1.412,55250,1.72,1
4472858.118,681.46,48,2.85,33694,1.91,0
1474538.817,1025.6,61,3.104,51015,0.99,0
1969055.766,426.8,35,11.106,35650,0.4,1
3749632.512,354.65,32,4.872,45663,2.15,0
3173335.304,1552.64,75,11.455,28715,2.12,1
4958334.265,811.31,51,2.124,31822,1.08,1
1084983.015,597.01,46,2.54,43441,0.65,0
5306082.715,653.36,46,3.238,59873,0.71,1
5071315.398,1303.56,70,1.13,25768,0.85,0
2667370.423,921.35,57,1.65,37721,1.7,0
1743796.387,1231.53,66,1.576,31371,1.54,1
1555935.965,1169.95,65,3.125,41051,1.29,0
4559306.06,531.15,42,5.634,33793,1.5,0
1922430.856,610.62,47,2.634,46100,0.28,0
5601334.68,596.96,46,6.162,49688,2.53,0
1163782.205,1108.84,58,3.673,34560,2.93,2
3800312.403,981.47,59,1.209,44922,2.2,0
5750985.19,809.02,53,1.017,54616,2.73,0
4075030.581,972.97,59,2.956,47769,2.63,0
5077555.193,1429.92,71,2.89,49283,1.32,1
3374363.573,859.39,53,2.818,54276,2.79,1
4740045.571,840.66,49,3.814,53289,1.33,2
1634682.131,1095.68,63,1.705,31525,0.98,0
2936020.112,254.7,27,1.068,36827,2.18,0
3461118.879,876.83,56,3.026,52230,0.22,0
2146055.128,1323.07,68,8.12,43176,1.88,1
1300548.804,771.55,52,9.022,46799,2.57,0
3918754.176,1157.19,64,8.33,50988,2.49,1
1480183.484,1061.94,60,1.926,52481,0.32,1
3618110.509,683.41,49,3.482,46296,0.99,0
2520284.398,406.71,35,1.244,28334,1.51,0
4752881.057,826.28,55,11.661,41349,0.75,0
5635810.542,816.16,55,9.98,29097,0.08,0
3914864.293,1075.17,62,7.559,52436,2.97,0
4972892.145,569.86,45,2.462,31026,0.9,0
5072404.121,627.76,46,1.884,52059,0.47,0
1781267.763,425.1,38,1.499,42990,2.6,0
4589635.653,520.32,41,1.936,26518,1.41,0
3177035.962,747.85,49,1.521,31914,1.87,1
2154675.056,828.47,48,6.403,59562,0.14,2
3603303.184,596.4,42,5.933,56345,0.45,1
1399955.964,643.92,41,3.668,56373,1.81,2
3267194.699,910.37,55,8.854,54442,2.5,1
4551438.783,1248.65,68,3.216,48206,1.65,0
2364808.028,831.3,54,5.258,57325,0.47,0
4913902.61,444.46,37,4.053,58638,2.33,0
3126734.063,351.44,34,8.711,30077,2.24,0
3950909.832,694.36,49,8.694,45291,2.73,0
2303355.427,440.39,38,3.508,24883,0.89,0
3240291.474,929.58,47,3.959,35637,1.71,3
3986578.292,713.84,48,1,31480,2.09,1
2877880.911,490.81,38,6.736,58772,2.19,1
3651607.705,437.03,37,7.852,33190,2.03,0
1219095.09,448.18,36,1.688,38906,2.44,1
2211141.031,951.37,56,1.922,46964,1.69,1
4697884.689,778.77,52,7.558,59568,0.47,0
1303101.802,932.04,56,9.13,35530,2.35,1
3591532.271,810.52,52,4.953,53400,1.83,1
2612979.338,1522.8,76,4.439,56511,0.85,0
1032031.895,804.04,53,1.601,44451,0.79,0
1693061.403,788.87,53,8.034,42570,2.83,0
2150274.56,1005.78,60,3.985,27316,0.37,0
5677369.633,1194.27,64,1.088,21932,1.41,1
2367968.984,676.78,48,2.563,45298,1.66,0
2227239.919,414.38,36,6.23,42979,2.76,0
4740554.801,789.92,53,4.467,26136,0.14,0
1834135.739,655.54,34,7.232,53890,1.96,3
2586153.581,877.32,55,6.099,28537,0.01,1
4388006.833,1139.26,65,1.314,50304,2.77,0
4656715.738,1021.07,61,9.258,24126,2.29,0
4215970.239,807.82,52,5.189,21747,0.99,1
5054148.246,872.34,51,3.445,20345,0.48,2
1549879.961,514.7,39,2.836,56516,1.3,1
5086345.901,550.02,44,3.743,38372,1.23,0
5779869.583,967.3,59,1.361,33940,2.28,0
4514136.228,448.4,38,1.642,47411,1.53,0
2973847.465,831.81,52,1.659,32281,1.33,1
2892745.452,439.68,34,10.607,56224,2.91,1
1517093.071,469.47,40,2.851,31176,0.39,0
4524813.232,965.47,59,5.004,58674,2.72,0
4371114.63,856.2,55,1.141,54352,0.48,0
1300395.323,1002.51,50,4.496,58743,0.26,3
1471377.966,844.85,56,7.401,27596,0.15,0
3250230.799,738.68,48,3.367,27749,2.31,1
1822907.337,741.88,52,1.52,30650,0.36,0
3517450.062,861.46,55,2.822,59567,2.3,0
5037371.852,739.86,51,1.25,45341,2.91,0
1754060.93,671.28,45,8,53008,1.78,1
1320842.041,719.36,47,2.697,38280,2.8,1
3295817.538,188.48,23,5.413,35606,1.33,0
2853617.352,666.27,45,1.848,34838,2.02,1
3420291.137,846.56,53,4.178,57882,2.76,1
5924210.996,469.54,36,9.726,47524,1.46,1
3207042.176,520.8,38,2.346,55616,1.5,1
1764173.485,520.61,41,7.289,31746,1.42,0
5951875.37,618.91,47,1.987,53362,0.13,0
3300755.664,813.95,54,4.517,48574,2.02,0
4512593.512,332.41,29,5.813,24441,2.37,1
5609688.336,1227.76,62,2.322,34453,1.87,2
3962711.907,861.82,54,5.384,48871,2.94,1
2843494.232,518.08,41,1.643,42585,1.89,0
1154229.661,367.84,35,7.231,50497,0.37,0
4755026.871,751.46,51,4.647,29571,1.73,0
1423014.79,696.47,49,4.026,25518,1.82,0
3697772.769,311.03,30,8.417,28272,0.63,0
2112486.351,523.99,40,8.005,48406,2.02,1
5223070.705,697.91,49,1.178,50326,0.96,0
5191864.795,490.16,38,2.08,46465,2.46,1
1891686.508,1027.54,61,3.363,39865,1.7,0
4636985.632,943.44,59,1.547,32585,2.09,0
4887366.42,755.58,51,1.618,54830,0.87,0
3250152.406,885.2,54,5.075,26293,0.69,1
4518605.52,1253.57,66,5.678,56802,2.15,1
5028237.452,434.43,39,10.419,24335,0.26,0
1357259.817,211.33,25,7.157,31146,2.11,0
2217481.69,835.59,54,10.522,29597,1.14,0
1413230.665,608.05,45,5.081,59297,1.92,0
1287760.085,598.68,42,3.291,30477,0.66,1
2083497.879,584.16,41,5.208,47058,2.03,1
5730210.315,891.89,56,9.873,24150,1.63,0
2175024.926,814.87,52,7.753,55645,1.43,1
5706413.908,938.6,56,5.641,34870,2.97,1
4362198.335,727.04,51,1.416,26466,0.85,0
3536414.876,732.65,51,9.456,21619,1.23,0
5862041.665,622.76,44,5.357,53343,1.74,1
5503140.069,257.95,26,1.26,34900,0.44,0
2353286.859,676.73,48,6.871,21805,1.4,0
3870990.367,754.77,52,1.831,53538,2.03,0
1040948.315,850.31,53,6.507,27968,1.85,1
4408798.033,816.67,52,1.153,41797,1.7,1
4117456.965,698.58,49,4.028,44104,1.53,0
5210083.419,881.04,55,4.95,44642,0.52,1
2487153.465,798.13,53,10.199,55665,0.35,0
3911891.824,907.61,51,1.33,57508,1.84,2
4638516.025,381.12,34,10.299,23018,0.45,0
2047810.037,663.37,48,2.175,41188,1.11,0
2103339.271,671.7,49,3.096,53634,1.36,0
3232303.383,1228.71,65,6.91,47296,2.43,1
2904839.189,1157.06,65,4.443,27399,1.42,0
1010094.611,720.38,50,2.314,21146,0.1,0
2893579.339,871.42,54,2.28,59302,1.93,1
2526533.543,1044.23,59,5.686,32984,2.71,1
2173733.321,805.06,51,6.453,27311,1.59,1
4418522.873,955.51,47,10.186,54912,1.02,3
1910113.811,1221.58,57,1.083,21177,2.33,3
2155131.179,1231.23,67,4.796,36496,0.31,0
3652753.873,850.28,55,3.133,53906,0.12,0
4120147.5,551.12,41,5.126,31691,0.29,1
4932419.624,1260.31,68,4.191,44688,1.6,0
5655903.24,866.93,56,2.031,54225,2.18,0
5603981.385,1093.39,58,2.85,46158,1.42,2
5767258.574,609.3,43,1.932,30909,0.42,1
3576042.438,515.94,41,3.226,41523,0.99,0
2298453.385,869.62,53,4.964,59285,1.65,1
3970731.317,839.61,54,4.031,35239,1.42,0
5225289.238,966.95,49,2.73,22249,1.19,3
3151217.934,1003.09,60,6.901,33253,0.78,0
3752769.769,505.63,42,1.901,42625,2.09,0
4732898.9,615.93,38,1.826,53455,1.3,2
5819950.681,1369.17,62,1.768,52669,0.79,3
4285427.483,550.7,43,11.452,41094,0.8,0
2357361.407,632.52,46,7.118,20003,2.48,0
1985782.252,593.58,42,3.153,39706,0.31,1
2048678.338,629.04,47,1.428,46993,2.28,0
2408674.113,1000.8,61,7.606,24391,0.79,0
3309497.686,692.91,46,1.139,44363,2.73,1
1780435.049,442.06,39,1.887,26540,2.18,0
5560261.071,764.39,49,2.827,53511,1.16,1
1999277.149,977.47,58,6.195,58296,2.94,1
5956040.493,541.45,39,9.625,28164,2.51,1
4907996.028,517.16,41,2.91,37590,2.56,0
2498753.302,1110.56,58,9.126,32362,2.69,2
2553527.088,935.34,56,4.09,45118,1.87,1
4469044.284,744.97,48,2.338,34567,2.95,1
4805393.097,693.76,47,2.849,47581,0.76,1
4739580.739,620.33,47,1.194,56398,2.73,0
2605002.187,1066.95,60,1.429,39110,0.47,1
3645911.919,1432.94,65,2.222,37725,1.62,3
5565782.393,1352.95,69,4.105,56308,2.12,1
2299825.748,367.03,33,11.047,56350,1.49,0
2614355.958,720.63,48,2.377,51844,2.33,1
3559698.783,589.54,45,3.758,33161,0.96,0
2558015.043,991.32,60,3.75,47248,1.63,0
2290295.675,911.14,57,2.647,43023,1.87,0
5830430.62,953.49,56,6.712,21077,1.65,1
2532657.051,634.03,44,1.958,35542,1.24,1
3000527.326,1205.33,66,1.249,39499,2.5,0
5122877.656,888.33,56,2.148,27185,2.2,0
4252451.01,1068.94,62,6.708,37664,1.6,0
3059187.003,481.09,39,4.259,38129,2.09,0
4441909.675,1161.93,55,1.738,22798,1.44,3
2883539.294,521.68,41,11.12,24602,0.9,0
4011752.5,617.66,43,8.747,35234,2.74,1
2616605.778,457.02,39,5.996,40362,2.74,0
1710913.896,1044.42,60,2.281,44289,1.81,1
4699422.33,1138.26,64,8.096,51645,2.32,0
5925735.763,921.12,46,2.309,33485,2.11,3
5263454.017,770.64,52,1.065,42031,0.12,0
3456128.203,522.48,41,2.653,36125,1.82,0
1132087.964,389.99,36,6.076,36927,2.31,0
4369813.799,1002.79,59,8.388,51842,0.67,1
1073332.343,655.06,46,1.577,30555,1.85,1
5495837.822,726.52,51,3.722,59111,0.46,0
4532389.266,1411.67,71,9.571,57706,2.25,1
5069798.592,543.88,44,3.278,43700,0.39,0
1313922.379,403.45,35,1.603,24502,1.7,0
3421097.69,1007.5,61,2.521,57511,0.6,0
1270071.612,990.71,60,2.481,59070,0.51,0
4701261.424,1368.62,71,6.392,21411,2.32,0
2362568.731,860.45,55,7.801,22729,0.59,0
5398684.505,818.28,52,12.099,39583,2.84,1
2988693.431,514.22,38,3.176,43647,1.43,1
5426054.043,595.24,46,9.627,54557,2.81,0
4288187.428,864.09,55,10.873,52279,1.24,0
5366139.816,1354.87,70,5.691,57309,0.3,1
5165188.821,778.03,53,2.116,54172,0.05,0
4694520.448,1444.44,73,3.279,49722,0.33,0
3139026.829,279.8,27,2.311,50137,2.88,0
1682248.165,715.76,50,1.789,31223,1.02,0
4600695.954,740.64,45,5.425,48153,0.37,2
5375063.569,513.28,41,7.45,35766,1.83,0
5972206.735,864.44,53,2.273,25589,1.19,1
2566724.96,826.5,53,4.371,22380,0.23,1
1100373.776,827.62,52,2.542,34069,2.92,1
2113273.589,1045.03,62,1.649,30158,0.71,0
4798913.623,723.6,48,1.004,54502,2.36,1
5150993.719,947.99,59,3.713,53100,1.58,0
2411990.621,334.94,31,2.077,49332,1.37,0
4409547.512,594.68,37,7.583,31337,0.38,2
4399935.873,651.54,48,5.601,23274,0.95,0
3949945.979,1152.2,56,2.671,31233,0.37,3
3220050.865,1193.12,66,1.785,55466,1.98,0
4769299.827,580.24,41,1.016,38997,1.54,1
2993878.507,774.98,52,3.677,52806,2.85,0
5258858.277,729.39,51,4.645,50122,1.98,0
1771904.482,467.45,35,1.126,39732,2.5,1
1667162.135,699.77,49,2.628,26700,0.64,0
2068391.266,552.52,43,1.984,27480,0.1,0
1746698.944,1301.34,70,11.407,42707,1.46,0
1199647.708,1389.13,70,1.29,37433,0.34,1
5453846.604,425.8,36,1.507,44997,2.79,0
2311784.378,1164.59,65,1.412,27969,0.86,0
1667397.47,530.49,43,1.743,35430,1.16,0
4266828.153,862.94,55,9.964,53435,1.32,0
2474333.208,643.7,44,3.834,38481,0.77,1
3294175.773,1051.76,57,4.869,35983,2.88,2
2179980.882,1030.83,59,1.471,42579,1.05,1
3772340.821,705.71,50,7.052,58426,1.39,0
2528673.236,787.09,50,3.234,59881,2.87,1
1941538.325,1346.35,66,5.396,37232,0.31,2
4365236.977,913.92,55,2.704,38675,1.28,1
5341417.968,759.82,49,1.263,57751,1.77,1
5659399.027,834.14,43,1.485,39137,1.33,3
3472406.96,717.88,51,5.178,33012,2.27,0
5558877.592,749.99,45,9.304,35508,0.71,2
4334106.811,869.63,57,1.358,36361,0.08,0
1932915.496,435.24,38,2.365,36764,2.98,0
2879340.605,576.24,45,7.352,44591,1.63,0
1269979.701,922.94,56,2.104,36523,0.76,1
4995104.614,586.27,37,7.866,28725,2.89,2
2958727.912,889.09,57,1.479,58326,2.03,0
5875177.783,1009.33,60,1.036,49892,1.21,0
4879104.857,678.52,48,11.234,44852,1.41,0
1371575.854,1278.95,59,1.27,26531,0.84,3
4486570.333,481.33,36,4.637,54503,1.63,1
4194232.546,1010.08,58,2.391,32280,0.87,1
5983810.991,753.5,45,11.079,32153,0.57,2
3860680,676.97,49,6.32,53295,1.6,0
5421305.89,1057.75,60,7.076,22678,0.97,1
2035972.446,1108.63,63,3.031,57400,1.57,0
2755399.654,1069.59,62,5.615,59995,0.88,0
2295177.293,1104.51,64,2.684,52577,2.48,0
4970610.116,484.93,41,5.616,39917,2.85,0
1892927.068,374.06,35,1.187,20082,2.22,0
5338029.136,665.11,42,5.074,38434,2.19,2
1137910.399,570.52,45,5.752,48022,0.77,0
3713450.124,1171.9,66,3.501,58372,0.27,0
5004875.531,525.66,39,4.293,27870,0.24,1
2909120.802,1136.82,64,2.688,28780,0.92,0
2198385.227,565.68,44,1.563,52755,2.72,0
4101981.38,466.48,39,3.32,24475,0.7,0
5947381.946,612.24,46,10.849,59349,0.13,0
1905609.918,478.09,40,1.914,26985,2.61,0
4514665.023,535.11,43,2.8,28715,2.24,0
3942031.156,1010.79,60,9.025,28083,1.32,0
2583683.154,532.67,39,5.439,37915,0.9,1
4052653.568,781.06,52,1.778,30790,2.02,0
5412105.497,799.18,54,3.146,26615,0.85,0
2939321.037,559.5,44,2.735,44128,1.24,0
3034260.074,867.29,53,2.832,35603,2.36,1
5688559.116,462.24,39,10.513,45894,1.39,0
2076854.048,747.21,52,2.579,37838,1.63,0
2209708.989,779.02,51,5.984,58571,0.42,1
1300558.917,405,37,4.508,54331,1.97,0
4989409.93,504.91,38,3.074,20406,1.36,1
4193460.021,860.48,56,8.596,52252,1.21,0
5244600.155,1020.77,61,8.262,26573,2.2,0
5964504.497,585.34,45,4.87,33337,0.53,0
1023804.625,378.79,34,1.74,54716,2.91,0
2881708.298,589.28,38,5.209,32502,2.05,2
1302573.807,366.79,33,5.055,50690,1.17,0
2474147.794,995.96,60,11.579,21801,2.28,0
4327299.705,221.47,25,1.422,23475,2.36,0
4266590.154,648.19,48,3.748,56139,0.24,0
2067196.14,357.98,35,8.155,48387,0.33,0
2706011.959,843.96,53,2.553,35960,1.3,1
5604885.891,818.3,51,1.362,45462,1.6,1
2358836.364,600.57,46,2.531,37084,2.8,0
3155905.695,1092.63,54,3.109,21539,0.4,3
3015494.229,748.73,51,4.002,46682,2.31,0
1742785.054,483.78,40,2.426,20846,1.32,0
2634518.257,164.21,21,5.383,42990,1.5,0
3003626.67,861.96,55,3.31,38111,1.02,0
3220499.699,194.25,22,2.131,39002,0.08,0
2123000.201,1321.66,68,1.286,36340,2.52,1
2840047.322,686.01,43,4.282,57629,1.04,2
2433512.788,522.71,43,2.824,43599,0.78,0
2549819.078,487.66,38,11.45,32942,1.65,1
5692976.5,1006.97,49,6.775,32160,2.26,3
4339452.869,737.19,45,2.805,38693,0.36,2
5146362.662,522.55,39,2.074,26215,2.06,1
1502805.217,701.63,49,4.618,30407,1.18,0
4211069.438,452.49,38,2.507,47128,1.3,0
1521048.935,805.24,54,1.058,26227,1.63,0
5386580.196,572.59,45,1.955,30153,2.05,0
1237989.74,762,49,7.882,54234,2.41,1
2428885.814,1275.44,67,2.943,36749,2.26,1
5137703.198,384.68,34,6.69,47736,1.76,0
3870334.897,694.38,50,1.527,51320,0.19,0
3464206.564,595.96,39,10.077,44806,0.21,2
3992918.353,744.92,52,1.134,51566,1.99,0
3122188.514,1271.36,69,7.523,47739,1.57,0
3987233.268,745.95,49,10.934,43095,2.53,1
3493041.476,1058.74,57,10.759,45445,2.02,2
5553140.883,985.71,59,1.044,29151,2.84,0
3874226.832,582.41,45,2.79,53324,0.57,0
3591958.031,318.29,30,1.539,22421,0.92,0
5178608.772,502.37,39,8.939,35582,0.87,1
3263934.632,551.84,44,10.08,20866,2.85,0
5938015.912,749.44,50,11.63,43781,0.66,1
3106177.578,643.17,44,2.368,57236,1.52,1
4519853.327,456.56,36,5.401,28087,1.85,1
2771197.434,636.73,46,7.446,44394,2.88,0
3383089.649,556.68,43,3.553,34863,0.69,0
3096817.931,446.76,36,1.312,40815,2.15,1
5390378.129,426.66,37,5.335,47851,1.85,0
3202260.069,710.86,37,1.335,42593,2.77,3
4376416.158,921.95,57,5.829,27228,1.88,0
3947741.22,674.81,47,1.876,34451,0.8,1
3230145.704,427.78,29,3.517,32673,1.2,2
2929287.374,312.62,27,1.042,44691,1.55,1
4923414.57,782.11,51,7.115,44272,2.16,1
1555813.786,915.51,55,4.123,42679,0.25,1
4765901.844,1673.75,75,1.16,40179,1.64,2
2076149.398,1087,61,2.073,28138,0.88,1
2217029.451,797.5,51,6.754,25074,0.1,1
2492475.445,339.17,31,5.384,56860,2.81,0
2610844.714,508.43,42,1.77,20434,0.34,0
1177446.712,443.26,39,2.514,48393,2.92,0
1602286.306,979.03,57,6.978,29114,2.82,1
3977286.153,648.46,47,3.203,33060,2.31,0
5222738.614,635.64,45,11.763,40808,0.09,1
4522284.535,718.53,50,1.015,46932,0.08,0
1566919.798,956.78,59,1.877,34383,1.07,0
3976526.135,355.98,33,5.615,33862,1.13,0
2304317.991,1305.76,70,6.086,25446,0.6,0
1288314.035,969.58,49,1.511,42041,2.63,3
4542322.223,800.49,54,2.098,47828,2.08,0
5859429.225,763.13,49,5.195,39882,1.65,1
3803612.874,841.98,53,1.445,51228,1.03,1
5614514.84,544.63,42,7.587,55873,1.56,0
3516185.396,546.64,44,5.647,56486,1.92,0
1193730.736,365.3,35,8.45,26540,1.28,0
4802787.698,295.31,27,5.36,40213,0.45,1
4757323.466,423.43,37,4.782,46638,0.17,0
2814501.607,1001.45,59,11.102,55060,0.75,1
3890977.386,618.47,43,2.16,23684,0.29,1
5388819.855,501.48,40,1.543,54020,2.11,0
2804596.969,706.55,35,1.977,57161,2.7,3
1723534.389,943.05,56,1.353,39198,0.13,1
4446403.9,976.05,59,6.168,35994,1.54,0
5155371.529,501.57,37,10.451,28573,1.48,1
5368501.757,662.64,45,1.063,59215,1,1
4983041.561,748.87,51,1.171,53051,2.27,0
2553517.573,368.67,32,6.54,45597,0.44,1
